tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
ACTIVIDAD;6/5/2025 19:00;Accion: Compra, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;10/8/2025 20:41;Accion: Busqueda, Objetivo: Producto;BAJO;3
ACTIVIDAD;1/14/2026 14:50;Accion: Login, Objetivo: Sistema;ALTO;2
ACTIVIDAD;1/7/2026 7:29;Accion: Logout, Objetivo: Producto;BAJO;3
ACTIVIDAD;5/16/2025 12:25;Accion: Login, Objetivo: Producto;BAJO;3
ACTIVIDAD;4/20/2026 0:35;Accion: Login, Objetivo: Sistema;BAJO;1
ACTIVIDAD;10/8/2025 21:49;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;9/12/2025 6:28;Accion: Login, Objetivo: Producto;MEDIO;3
UBICACION;7/3/2025 9:48;Lat: 36.9880, Lon: -1.0163;BAJO;1
UBICACION;11/20/2025 8:21;Lat: 40.0487, Lon: -8.2075;MEDIO;3
UBICACION;12/28/2025 9:21;Lat: 42.0842, Lon: -2.1134;ALTO;3
UBICACION;6/18/2025 19:18;Lat: 40.2123, Lon: -1.8941;ALTO;3
UBICACION;3/31/2026 9:14;Lat: 37.2896, Lon: -5.4834;MEDIO;2
UBICACION;6/26/2025 18:27;Lat: 39.2195, Lon: -8.5813;MEDIO;2
UBICACION;3/29/2026 7:14;Lat: 41.3451, Lon: -3.9311;MEDIO;2
UBICACION;10/15/2025 4:46;Lat: 39.8030, Lon: -5.1343;ALTO;1
UBICACION;1/1/2026 18:29;Lat: 37.4314, Lon: -1.1165;ALTO;3
ACTIVIDAD;1/27/2026 0:34;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;5/2/2026 11:50;Accion: Login, Objetivo: Producto;BAJO;2
UBICACION;12/22/2025 22:25;Lat: 37.0973, Lon: -5.2538;ALTO;1
ACTIVIDAD;1/23/2026 1:40;Accion: Login, Objetivo: Sistema;BAJO;1
ACTIVIDAD;5/19/2025 19:41;Accion: Compra, Objetivo: Sistema;MEDIO;2
UBICACION;9/2/2025 16:15;Lat: 37.3206, Lon: -7.7670;BAJO;3
UBICACION;4/15/2026 2:06;Lat: 37.6173, Lon: -5.6995;MEDIO;3
UBICACION;5/21/2025 15:32;Lat: 39.9815, Lon: -5.6645;ALTO;2
UBICACION;3/25/2026 13:00;Lat: 40.9338, Lon: -5.7484;BAJO;1
UBICACION;4/18/2026 12:05;Lat: 40.5296, Lon: -3.8678;ALTO;2
UBICACION;7/25/2025 14:01;Lat: 41.8161, Lon: 0.6237;BAJO;3
ACTIVIDAD;6/14/2025 19:48;Accion: Compra, Objetivo: Perfil;BAJO;2
ACTIVIDAD;1/14/2026 23:24;Accion: Busqueda, Objetivo: Perfil;MEDIO;2
UBICACION;5/2/2026 16:14;Lat: 41.3431, Lon: -0.1075;BAJO;1
UBICACION;3/21/2026 23:47;Lat: 38.7181, Lon: 1.7257;MEDIO;1
UBICACION;2/11/2026 20:23;Lat: 40.8213, Lon: -5.0519;MEDIO;3
UBICACION;6/24/2025 8:27;Lat: 37.7457, Lon: -0.3958;ALTO;1
UBICACION;4/25/2026 0:59;Lat: 41.6185, Lon: -1.0226;BAJO;3
UBICACION;9/8/2025 21:43;Lat: 37.7706, Lon: -2.9264;MEDIO;2
ACTIVIDAD;4/6/2026 11:02;Accion: Compra, Objetivo: Producto;BAJO;1
ACTIVIDAD;5/25/2025 10:56;Accion: Login, Objetivo: Perfil;BAJO;2
UBICACION;12/15/2025 10:23;Lat: 36.5553, Lon: -1.4536;MEDIO;3
ACTIVIDAD;2/26/2026 5:59;Accion: Compra, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;3/7/2026 7:43;Accion: Compra, Objetivo: Producto;BAJO;2
UBICACION;4/4/2026 8:29;Lat: 42.7520, Lon: 1.8842;BAJO;1
UBICACION;11/16/2025 2:52;Lat: 41.0531, Lon: -1.4068;BAJO;3
UBICACION;7/12/2025 3:00;Lat: 40.0705, Lon: -0.1602;ALTO;1
ACTIVIDAD;6/5/2025 15:11;Accion: Compra, Objetivo: Sistema;ALTO;1
ACTIVIDAD;3/5/2026 15:56;Accion: Logout, Objetivo: Perfil;ALTO;2
ACTIVIDAD;7/7/2025 12:08;Accion: Busqueda, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;3/11/2026 7:56;Accion: Compra, Objetivo: Producto;MEDIO;2
UBICACION;10/24/2025 1:38;Lat: 39.0464, Lon: -8.0723;ALTO;3
UBICACION;9/16/2025 21:26;Lat: 42.1305, Lon: -3.1504;ALTO;2
UBICACION;4/27/2026 16:11;Lat: 40.0454, Lon: -0.7392;BAJO;2
UBICACION;6/4/2025 2:40;Lat: 42.1555, Lon: -5.0703;MEDIO;3
ACTIVIDAD;5/10/2026 9:09;Accion: Busqueda, Objetivo: Perfil;MEDIO;2
UBICACION;7/18/2025 5:27;Lat: 40.0648, Lon: -0.1736;ALTO;3
ACTIVIDAD;2/23/2026 15:04;Accion: Busqueda, Objetivo: Sistema;BAJO;3
ACTIVIDAD;3/21/2026 21:39;Accion: Busqueda, Objetivo: Perfil;BAJO;3
ACTIVIDAD;8/24/2025 16:13;Accion: Login, Objetivo: Perfil;MEDIO;2
UBICACION;8/8/2025 21:16;Lat: 38.2007, Lon: -7.0933;ALTO;3
UBICACION;1/2/2026 23:12;Lat: 41.4538, Lon: 1.0460;MEDIO;1
UBICACION;9/15/2025 3:51;Lat: 40.9286, Lon: -7.7039;ALTO;1
UBICACION;6/16/2025 7:37;Lat: 38.0598, Lon: -5.4262;MEDIO;3
UBICACION;4/11/2026 11:03;Lat: 42.8204, Lon: -3.6820;ALTO;3
UBICACION;12/26/2025 21:20;Lat: 39.0168, Lon: -5.9037;BAJO;2
UBICACION;10/11/2025 3:04;Lat: 36.8631, Lon: -5.2625;BAJO;3
ACTIVIDAD;5/29/2025 15:21;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;1/2/2026 21:41;Accion: Busqueda, Objetivo: Sistema;ALTO;3
ACTIVIDAD;12/23/2025 20:21;Accion: Busqueda, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;9/22/2025 10:20;Accion: Logout, Objetivo: Perfil;BAJO;1
UBICACION;11/12/2025 21:08;Lat: 38.4521, Lon: -6.1418;ALTO;2
ACTIVIDAD;1/8/2026 11:32;Accion: Login, Objetivo: Producto;BAJO;2
ACTIVIDAD;12/6/2025 6:37;Accion: Compra, Objetivo: Producto;MEDIO;2
ACTIVIDAD;9/2/2025 7:04;Accion: Busqueda, Objetivo: Perfil;ALTO;3
UBICACION;1/19/2026 7:45;Lat: 40.2207, Lon: -3.3216;BAJO;3
UBICACION;5/15/2026 16:46;Lat: 36.0356, Lon: -5.7350;ALTO;3
ACTIVIDAD;5/31/2025 20:48;Accion: Login, Objetivo: Perfil;MEDIO;3
UBICACION;1/31/2026 5:32;Lat: 37.0615, Lon: -5.4584;BAJO;1
UBICACION;7/27/2025 4:51;Lat: 36.1183, Lon: -1.8093;BAJO;3
UBICACION;12/7/2025 11:21;Lat: 41.6754, Lon: -4.0288;BAJO;2
UBICACION;10/20/2025 2:39;Lat: 36.2834, Lon: -5.6838;ALTO;1
ACTIVIDAD;5/12/2026 19:05;Accion: Login, Objetivo: Producto;ALTO;1
UBICACION;4/5/2026 4:27;Lat: 37.3157, Lon: 1.2353;BAJO;3
UBICACION;8/17/2025 19:20;Lat: 37.7294, Lon: -0.3257;BAJO;2
ACTIVIDAD;11/5/2025 19:00;Accion: Busqueda, Objetivo: Producto;MEDIO;3
UBICACION;3/17/2026 1:50;Lat: 39.9579, Lon: -1.6801;MEDIO;1
UBICACION;12/20/2025 22:02;Lat: 38.9541, Lon: -2.3501;ALTO;2
UBICACION;9/10/2025 11:38;Lat: 38.7911, Lon: -7.4830;ALTO;1
ACTIVIDAD;3/22/2026 1:17;Accion: Login, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;11/7/2025 21:55;Accion: Login, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;11/14/2025 16:30;Accion: Login, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;5/11/2026 19:02;Accion: Logout, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;5/24/2025 15:26;Accion: Busqueda, Objetivo: Sistema;MEDIO;3
UBICACION;1/31/2026 12:39;Lat: 36.0404, Lon: 1.2307;MEDIO;2
UBICACION;7/17/2025 3:12;Lat: 41.3033, Lon: -1.3146;BAJO;2
UBICACION;12/13/2025 6:10;Lat: 40.8718, Lon: -3.2040;BAJO;3
ACTIVIDAD;6/20/2025 14:15;Accion: Compra, Objetivo: Producto;BAJO;3
ACTIVIDAD;6/25/2025 10:38;Accion: Login, Objetivo: Sistema;BAJO;2
UBICACION;8/24/2025 4:20;Lat: 36.2958, Lon: -2.6459;ALTO;3
UBICACION;7/8/2025 16:03;Lat: 41.5117, Lon: -4.5341;BAJO;2
ACTIVIDAD;4/24/2026 15:36;Accion: Login, Objetivo: Producto;MEDIO;2
UBICACION;1/4/2026 3:55;Lat: 42.3652, Lon: -7.9028;MEDIO;2
ACTIVIDAD;11/9/2025 13:20;Accion: Compra, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;8/16/2025 4:06;Accion: Compra, Objetivo: Sistema;BAJO;3
UBICACION;3/29/2026 0:04;Lat: 39.5703, Lon: 0.8254;MEDIO;1
UBICACION;8/19/2025 1:09;Lat: 42.6563, Lon: -2.0670;ALTO;1
ACTIVIDAD;8/21/2025 23:06;Accion: Logout, Objetivo: Perfil;BAJO;3
ACTIVIDAD;1/28/2026 20:41;Accion: Busqueda, Objetivo: Producto;MEDIO;1
ACTIVIDAD;5/23/2025 4:54;Accion: Logout, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;6/22/2025 10:40;Accion: Compra, Objetivo: Producto;ALTO;1
ACTIVIDAD;4/20/2026 14:32;Accion: Busqueda, Objetivo: Perfil;MEDIO;3
UBICACION;12/31/2025 18:54;Lat: 38.2384, Lon: 2.4399;BAJO;3
UBICACION;11/17/2025 16:02;Lat: 40.8617, Lon: -8.4701;BAJO;3
UBICACION;7/23/2025 4:03;Lat: 36.7637, Lon: 2.0824;BAJO;1
ACTIVIDAD;5/18/2025 15:08;Accion: Compra, Objetivo: Perfil;ALTO;3
ACTIVIDAD;9/28/2025 6:07;Accion: Busqueda, Objetivo: Producto;MEDIO;1
ACTIVIDAD;11/19/2025 8:22;Accion: Busqueda, Objetivo: Sistema;MEDIO;2
ACTIVIDAD;6/9/2025 8:09;Accion: Login, Objetivo: Producto;BAJO;3
ACTIVIDAD;9/17/2025 5:32;Accion: Compra, Objetivo: Producto;ALTO;2
UBICACION;3/4/2026 7:19;Lat: 37.1931, Lon: -3.6571;MEDIO;3
UBICACION;9/10/2025 20:58;Lat: 42.4757, Lon: -1.5746;MEDIO;1
UBICACION;1/30/2026 15:54;Lat: 40.1395, Lon: 2.9052;ALTO;1
ACTIVIDAD;5/24/2025 14:33;Accion: Logout, Objetivo: Perfil;BAJO;3
ACTIVIDAD;3/14/2026 15:08;Accion: Busqueda, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;12/1/2025 18:14;Accion: Compra, Objetivo: Perfil;MEDIO;1
UBICACION;11/18/2025 8:13;Lat: 36.3605, Lon: -1.7789;BAJO;3
ACTIVIDAD;7/11/2025 4:56;Accion: Logout, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;8/25/2025 19:34;Accion: Compra, Objetivo: Sistema;BAJO;3
ACTIVIDAD;12/4/2025 15:44;Accion: Compra, Objetivo: Producto;ALTO;1
UBICACION;5/14/2026 14:15;Lat: 37.5898, Lon: -8.6168;ALTO;1
UBICACION;11/23/2025 13:05;Lat: 42.5517, Lon: 2.7038;MEDIO;2
UBICACION;1/18/2026 7:51;Lat: 41.3787, Lon: 2.9336;ALTO;3
ACTIVIDAD;10/25/2025 9:38;Accion: Busqueda, Objetivo: Perfil;BAJO;3
ACTIVIDAD;3/14/2026 0:49;Accion: Busqueda, Objetivo: Perfil;ALTO;2
UBICACION;2/4/2026 11:46;Lat: 41.3602, Lon: -1.8349;MEDIO;3
ACTIVIDAD;12/5/2025 12:27;Accion: Logout, Objetivo: Producto;ALTO;2
UBICACION;4/2/2026 0:57;Lat: 36.0083, Lon: -8.5740;MEDIO;1
UBICACION;4/19/2026 8:46;Lat: 42.4669, Lon: -8.6540;ALTO;1
ACTIVIDAD;1/26/2026 2:24;Accion: Busqueda, Objetivo: Sistema;MEDIO;3
UBICACION;1/17/2026 3:20;Lat: 37.3481, Lon: -7.1546;BAJO;1
ACTIVIDAD;1/12/2026 10:09;Accion: Login, Objetivo: Sistema;BAJO;1
ACTIVIDAD;10/31/2025 13:16;Accion: Login, Objetivo: Producto;BAJO;2
UBICACION;11/9/2025 20:33;Lat: 42.8186, Lon: -8.7511;BAJO;1
ACTIVIDAD;3/27/2026 21:42;Accion: Login, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;10/22/2025 2:45;Accion: Compra, Objetivo: Sistema;ALTO;3
ACTIVIDAD;10/6/2025 6:16;Accion: Logout, Objetivo: Producto;ALTO;3
UBICACION;4/2/2026 22:56;Lat: 39.0749, Lon: -3.5684;ALTO;1
ACTIVIDAD;5/18/2025 20:40;Accion: Busqueda, Objetivo: Producto;MEDIO;1
ACTIVIDAD;10/10/2025 3:02;Accion: Busqueda, Objetivo: Producto;ALTO;1
UBICACION;8/3/2025 13:07;Lat: 42.4551, Lon: -4.0058;BAJO;3
UBICACION;2/22/2026 15:27;Lat: 40.1195, Lon: -8.3403;MEDIO;1
UBICACION;8/9/2025 1:30;Lat: 37.8284, Lon: -1.2257;ALTO;1
UBICACION;8/10/2025 18:40;Lat: 38.6749, Lon: -1.5765;BAJO;3
UBICACION;10/3/2025 19:41;Lat: 42.4919, Lon: -8.2016;MEDIO;1
ACTIVIDAD;4/17/2026 18:04;Accion: Busqueda, Objetivo: Sistema;ALTO;3
ACTIVIDAD;2/19/2026 17:39;Accion: Busqueda, Objetivo: Sistema;MEDIO;2
UBICACION;5/18/2025 16:20;Lat: 37.5460, Lon: -6.2507;MEDIO;1
ACTIVIDAD;12/28/2025 1:06;Accion: Compra, Objetivo: Sistema;ALTO;2
UBICACION;8/7/2025 15:10;Lat: 38.6456, Lon: -2.9273;MEDIO;2
UBICACION;5/23/2025 5:25;Lat: 36.7996, Lon: -6.0638;MEDIO;3
UBICACION;7/14/2025 22:18;Lat: 40.0397, Lon: -1.6090;ALTO;1
ACTIVIDAD;10/4/2025 19:30;Accion: Logout, Objetivo: Sistema;ALTO;1
UBICACION;5/6/2026 19:08;Lat: 42.1978, Lon: -4.3678;ALTO;3
UBICACION;3/12/2026 15:48;Lat: 36.3684, Lon: -7.3917;BAJO;1
ACTIVIDAD;10/26/2025 16:25;Accion: Login, Objetivo: Perfil;ALTO;3
UBICACION;6/19/2025 22:52;Lat: 42.8021, Lon: -1.0735;BAJO;3
ACTIVIDAD;8/20/2025 3:21;Accion: Logout, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;4/29/2026 16:47;Accion: Busqueda, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;5/28/2025 17:07;Accion: Compra, Objetivo: Producto;BAJO;1
UBICACION;4/7/2026 4:02;Lat: 42.3954, Lon: -2.7693;BAJO;3
ACTIVIDAD;6/30/2025 4:28;Accion: Compra, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;3/9/2026 5:12;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;9/18/2025 22:39;Lat: 41.9376, Lon: -1.8054;BAJO;3
ACTIVIDAD;8/9/2025 16:08;Accion: Login, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;7/18/2025 19:46;Accion: Login, Objetivo: Producto;ALTO;3
ACTIVIDAD;5/14/2026 3:15;Accion: Busqueda, Objetivo: Sistema;ALTO;3
UBICACION;10/19/2025 11:56;Lat: 37.3706, Lon: -3.7524;BAJO;1
UBICACION;1/24/2026 23:48;Lat: 38.3283, Lon: -0.7199;MEDIO;1
UBICACION;2/7/2026 8:17;Lat: 42.9623, Lon: -4.5593;ALTO;2
ACTIVIDAD;8/7/2025 13:18;Accion: Logout, Objetivo: Producto;MEDIO;1
ACTIVIDAD;7/27/2025 11:16;Accion: Busqueda, Objetivo: Producto;MEDIO;2
UBICACION;8/11/2025 9:53;Lat: 38.8950, Lon: 1.1093;BAJO;2
ACTIVIDAD;9/26/2025 14:24;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;9/3/2025 15:57;Accion: Logout, Objetivo: Producto;MEDIO;3
UBICACION;8/20/2025 10:48;Lat: 36.9559, Lon: -1.4552;BAJO;1
UBICACION;5/25/2025 3:38;Lat: 42.6581, Lon: -6.1909;ALTO;3
ACTIVIDAD;5/19/2025 10:23;Accion: Login, Objetivo: Sistema;BAJO;3
UBICACION;8/11/2025 15:58;Lat: 42.0887, Lon: 0.7489;BAJO;1
UBICACION;12/23/2025 21:46;Lat: 40.0246, Lon: -1.7129;ALTO;1
ACTIVIDAD;10/27/2025 23:25;Accion: Login, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;9/28/2025 21:00;Accion: Compra, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;8/22/2025 12:52;Accion: Logout, Objetivo: Producto;ALTO;3
UBICACION;4/19/2026 6:16;Lat: 36.4587, Lon: -7.6623;MEDIO;2
ACTIVIDAD;12/10/2025 11:43;Accion: Busqueda, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;5/2/2026 14:04;Accion: Login, Objetivo: Producto;MEDIO;1
UBICACION;1/19/2026 15:09;Lat: 40.4802, Lon: -6.5915;ALTO;1
UBICACION;12/17/2025 3:20;Lat: 42.5883, Lon: 2.7232;ALTO;3
ACTIVIDAD;12/12/2025 22:30;Accion: Logout, Objetivo: Perfil;ALTO;3
UBICACION;7/21/2025 21:46;Lat: 36.0066, Lon: -7.8193;MEDIO;1
ACTIVIDAD;3/4/2026 16:13;Accion: Login, Objetivo: Sistema;ALTO;3
ACTIVIDAD;2/1/2026 6:27;Accion: Logout, Objetivo: Sistema;BAJO;1
ACTIVIDAD;8/4/2025 14:42;Accion: Busqueda, Objetivo: Producto;MEDIO;1
UBICACION;10/24/2025 16:57;Lat: 41.7236, Lon: -0.0867;MEDIO;2
UBICACION;9/2/2025 23:54;Lat: 38.3827, Lon: -5.2380;MEDIO;2
UBICACION;4/21/2026 17:32;Lat: 37.2485, Lon: -1.1768;MEDIO;3
ACTIVIDAD;12/29/2025 21:21;Accion: Busqueda, Objetivo: Perfil;BAJO;2
ACTIVIDAD;1/19/2026 19:38;Accion: Login, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;2/10/2026 5:35;Accion: Busqueda, Objetivo: Sistema;BAJO;3
ACTIVIDAD;5/31/2025 11:12;Accion: Login, Objetivo: Sistema;BAJO;3
UBICACION;12/29/2025 16:35;Lat: 36.2423, Lon: -5.7055;MEDIO;3
ACTIVIDAD;8/24/2025 1:41;Accion: Busqueda, Objetivo: Sistema;MEDIO;2
UBICACION;10/25/2025 12:54;Lat: 38.5493, Lon: -6.6521;BAJO;3
ACTIVIDAD;4/1/2026 22:28;Accion: Compra, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;6/14/2025 17:48;Accion: Busqueda, Objetivo: Sistema;ALTO;2
ACTIVIDAD;12/26/2025 22:50;Accion: Logout, Objetivo: Producto;MEDIO;1
ACTIVIDAD;9/19/2025 19:07;Accion: Logout, Objetivo: Producto;BAJO;3
ACTIVIDAD;7/1/2025 4:25;Accion: Busqueda, Objetivo: Sistema;BAJO;2
UBICACION;11/9/2025 5:02;Lat: 36.2882, Lon: -4.4183;MEDIO;1
UBICACION;9/29/2025 16:36;Lat: 42.8355, Lon: 2.4819;ALTO;3
UBICACION;4/12/2026 21:53;Lat: 37.2710, Lon: -8.4622;MEDIO;1
UBICACION;10/21/2025 1:00;Lat: 38.4931, Lon: -8.1414;MEDIO;2
UBICACION;10/4/2025 6:19;Lat: 41.8566, Lon: -5.3362;BAJO;3
UBICACION;8/30/2025 11:26;Lat: 36.4157, Lon: -5.2982;ALTO;3
UBICACION;4/26/2026 21:37;Lat: 40.3710, Lon: -5.2369;MEDIO;2
ACTIVIDAD;7/5/2025 3:21;Accion: Logout, Objetivo: Producto;BAJO;1
UBICACION;8/26/2025 15:53;Lat: 42.8921, Lon: -8.7053;ALTO;1
ACTIVIDAD;1/17/2026 9:55;Accion: Busqueda, Objetivo: Sistema;ALTO;1
UBICACION;11/20/2025 13:07;Lat: 40.7230, Lon: -1.7396;BAJO;1
UBICACION;12/20/2025 11:02;Lat: 39.5215, Lon: -1.4330;MEDIO;3
UBICACION;9/21/2025 7:17;Lat: 40.7535, Lon: -5.4996;ALTO;1
UBICACION;7/21/2025 17:59;Lat: 37.7703, Lon: -2.3302;BAJO;3
UBICACION;8/27/2025 14:45;Lat: 37.5300, Lon: -1.6970;BAJO;1
ACTIVIDAD;8/20/2025 6:22;Accion: Compra, Objetivo: Producto;ALTO;1
UBICACION;10/19/2025 2:05;Lat: 42.1446, Lon: -6.4601;ALTO;3
ACTIVIDAD;3/29/2026 2:25;Accion: Compra, Objetivo: Sistema;ALTO;3
ACTIVIDAD;6/27/2025 7:40;Accion: Login, Objetivo: Perfil;BAJO;3
UBICACION;4/10/2026 1:26;Lat: 38.2167, Lon: -6.1161;ALTO;2
ACTIVIDAD;12/10/2025 21:21;Accion: Logout, Objetivo: Sistema;MEDIO;3
UBICACION;10/22/2025 16:23;Lat: 41.5561, Lon: -1.0693;ALTO;1
ACTIVIDAD;10/19/2025 11:55;Accion: Login, Objetivo: Perfil;MEDIO;1
UBICACION;1/19/2026 13:47;Lat: 40.3559, Lon: -4.2732;BAJO;3
ACTIVIDAD;10/8/2025 16:35;Accion: Compra, Objetivo: Perfil;BAJO;2
ACTIVIDAD;4/7/2026 20:46;Accion: Compra, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;6/7/2025 16:57;Accion: Busqueda, Objetivo: Sistema;BAJO;1
UBICACION;1/18/2026 13:36;Lat: 42.1615, Lon: -7.8963;ALTO;2
ACTIVIDAD;8/5/2025 12:08;Accion: Busqueda, Objetivo: Producto;MEDIO;3
UBICACION;4/29/2026 14:42;Lat: 41.8492, Lon: 0.9506;MEDIO;3
ACTIVIDAD;9/10/2025 11:37;Accion: Login, Objetivo: Producto;ALTO;2
ACTIVIDAD;8/13/2025 8:22;Accion: Logout, Objetivo: Perfil;ALTO;3
UBICACION;12/15/2025 13:30;Lat: 41.8876, Lon: -1.2854;MEDIO;2
ACTIVIDAD;2/8/2026 13:11;Accion: Busqueda, Objetivo: Sistema;ALTO;3
ACTIVIDAD;6/2/2025 5:44;Accion: Busqueda, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;1/1/2026 2:57;Accion: Busqueda, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;11/17/2025 13:55;Accion: Busqueda, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;3/23/2026 2:17;Accion: Busqueda, Objetivo: Sistema;ALTO;1
ACTIVIDAD;12/17/2025 10:43;Accion: Logout, Objetivo: Sistema;ALTO;1
ACTIVIDAD;2/21/2026 10:34;Accion: Logout, Objetivo: Producto;BAJO;1
ACTIVIDAD;3/3/2026 22:40;Accion: Busqueda, Objetivo: Producto;ALTO;2
UBICACION;9/13/2025 16:20;Lat: 42.2101, Lon: -0.8195;MEDIO;3
ACTIVIDAD;2/6/2026 18:21;Accion: Login, Objetivo: Perfil;MEDIO;2
UBICACION;11/6/2025 14:36;Lat: 42.4812, Lon: -7.5493;MEDIO;3
UBICACION;6/24/2025 22:04;Lat: 42.9778, Lon: -8.8029;MEDIO;2
ACTIVIDAD;3/16/2026 3:59;Accion: Compra, Objetivo: Perfil;ALTO;2
UBICACION;11/24/2025 14:27;Lat: 42.8081, Lon: -5.5077;MEDIO;1
ACTIVIDAD;8/14/2025 10:54;Accion: Login, Objetivo: Sistema;BAJO;3
UBICACION;12/18/2025 17:02;Lat: 39.7798, Lon: -5.6783;BAJO;2
ACTIVIDAD;11/27/2025 19:59;Accion: Compra, Objetivo: Producto;BAJO;2
UBICACION;10/26/2025 14:49;Lat: 37.2291, Lon: 1.5310;MEDIO;3
UBICACION;5/13/2026 2:24;Lat: 37.4304, Lon: 0.4161;ALTO;3
UBICACION;6/2/2025 17:45;Lat: 36.0256, Lon: -1.6778;MEDIO;2
UBICACION;5/11/2026 16:20;Lat: 41.8323, Lon: 2.9154;ALTO;2
UBICACION;4/13/2026 20:44;Lat: 40.7791, Lon: 2.8978;ALTO;1
ACTIVIDAD;1/20/2026 9:06;Accion: Login, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;11/27/2025 13:54;Accion: Logout, Objetivo: Producto;BAJO;2
UBICACION;3/29/2026 17:24;Lat: 36.2668, Lon: -5.4569;ALTO;2
ACTIVIDAD;4/30/2026 6:55;Accion: Logout, Objetivo: Sistema;ALTO;2
UBICACION;6/8/2025 17:06;Lat: 41.6768, Lon: -8.6201;MEDIO;2
ACTIVIDAD;11/10/2025 2:09;Accion: Login, Objetivo: Sistema;BAJO;3
ACTIVIDAD;4/9/2026 21:13;Accion: Busqueda, Objetivo: Sistema;ALTO;3
ACTIVIDAD;1/24/2026 21:01;Accion: Busqueda, Objetivo: Producto;MEDIO;2
UBICACION;8/17/2025 0:03;Lat: 38.3584, Lon: 1.1546;ALTO;3
UBICACION;11/30/2025 8:45;Lat: 41.3852, Lon: 0.8694;ALTO;1
UBICACION;11/22/2025 13:24;Lat: 37.9206, Lon: -1.4235;BAJO;1
UBICACION;6/3/2025 6:19;Lat: 38.0921, Lon: 2.9498;ALTO;3
ACTIVIDAD;2/9/2026 1:48;Accion: Logout, Objetivo: Perfil;BAJO;2
ACTIVIDAD;5/19/2025 22:57;Accion: Login, Objetivo: Producto;MEDIO;2
UBICACION;8/3/2025 0:40;Lat: 38.1297, Lon: 1.3369;BAJO;1
UBICACION;8/12/2025 18:54;Lat: 36.1068, Lon: -3.1433;ALTO;3
ACTIVIDAD;1/4/2026 17:14;Accion: Busqueda, Objetivo: Producto;ALTO;2
ACTIVIDAD;9/4/2025 23:57;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;1/14/2026 10:32;Lat: 36.7831, Lon: -7.9932;ALTO;3
UBICACION;7/8/2025 4:03;Lat: 40.7320, Lon: -7.7233;MEDIO;1
ACTIVIDAD;1/22/2026 23:50;Accion: Compra, Objetivo: Producto;BAJO;3
UBICACION;3/9/2026 21:26;Lat: 41.0414, Lon: -8.9830;MEDIO;1
UBICACION;6/29/2025 23:27;Lat: 40.5582, Lon: 2.8928;ALTO;1
ACTIVIDAD;3/29/2026 16:13;Accion: Compra, Objetivo: Producto;ALTO;2
UBICACION;2/21/2026 4:01;Lat: 36.6142, Lon: -7.2697;ALTO;3
UBICACION;10/6/2025 17:06;Lat: 39.8971, Lon: -2.0473;BAJO;2
ACTIVIDAD;3/7/2026 4:50;Accion: Busqueda, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;4/23/2026 18:44;Accion: Busqueda, Objetivo: Sistema;MEDIO;1
UBICACION;1/16/2026 2:46;Lat: 36.5895, Lon: -4.8061;BAJO;3
ACTIVIDAD;2/9/2026 15:41;Accion: Login, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;4/2/2026 18:52;Accion: Logout, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;5/27/2025 17:36;Accion: Logout, Objetivo: Producto;MEDIO;1
UBICACION;4/18/2026 6:28;Lat: 41.6311, Lon: 0.7916;BAJO;3
ACTIVIDAD;9/11/2025 15:20;Accion: Login, Objetivo: Perfil;BAJO;2
