tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
ACTIVIDAD;2025-10-08 21:59:04;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;BAJO;2
ACTIVIDAD;2025-07-30 10:07:54;Accion: Interaccion_Post, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2026-03-12 03:17:43;Lat: 42.0313, Lon: -6.0895;BAJO;2
ACTIVIDAD;2025-07-03 03:25:09;Accion: Visualizacion_Reel, Objetivo: Tiempo_Pantalla;MEDIO;2
ACTIVIDAD;2025-10-14 21:34:39;Accion: Visualizacion_Historia, Objetivo: Historia_24h;ALTO;2
ACTIVIDAD;2026-04-20 20:56:08;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;ALTO;2
UBICACION;2026-01-01 23:05:04;Lat: 42.9990, Lon: -6.3466;MEDIO;2
ACTIVIDAD;2026-05-12 03:05:14;Accion: Interaccion_Post, Objetivo: Post_Politico;ALTO;2
ACTIVIDAD;2025-10-04 23:58:36;Accion: Clic_Ad_Instagram, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2025-08-05 03:37:31;Lat: 41.7002, Lon: -0.5934;MEDIO;2
ACTIVIDAD;2025-10-21 11:04:37;Accion: Visualizacion_Reel, Objetivo: Historia_24h;BAJO;2
UBICACION;2025-08-16 16:25:49;Lat: 42.0987, Lon: -1.6886;ALTO;2
ACTIVIDAD;2025-09-12 02:48:38;Accion: Lectura_Mensaje, Objetivo: Video_Corto;ALTO;2
ACTIVIDAD;2025-06-01 06:20:07;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;BAJO;2
UBICACION;2025-08-28 19:19:23;Lat: 39.4257, Lon: 0.2690;MEDIO;2
UBICACION;2025-09-04 14:42:09;Lat: 40.6165, Lon: 0.6715;MEDIO;2
ACTIVIDAD;2025-12-14 17:26:58;Accion: Interaccion_Post, Objetivo: Perfil_Contacto;BAJO;2
UBICACION;2026-01-03 22:44:41;Lat: 40.5523, Lon: -8.4206;BAJO;2
ACTIVIDAD;2025-10-04 21:57:31;Accion: Scroll_Infinito, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2025-06-20 18:34:36;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-10-21 20:18:36;Lat: 41.9155, Lon: -3.9140;MEDIO;2
ACTIVIDAD;2026-01-08 02:10:56;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;MEDIO;2
UBICACION;2025-09-25 00:19:04;Lat: 40.5722, Lon: -8.3934;BAJO;2
ACTIVIDAD;2025-12-01 14:17:29;Accion: Interaccion_Post, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-12-24 23:45:25;Accion: Rastreo_Pixel, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2026-01-02 04:16:09;Lat: 39.5767, Lon: 2.4096;BAJO;2
UBICACION;2026-04-10 21:53:26;Lat: 40.7366, Lon: -3.0264;ALTO;2
UBICACION;2025-06-24 16:49:47;Lat: 38.8603, Lon: 2.7960;ALTO;2
ACTIVIDAD;2025-06-30 23:01:51;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;MEDIO;2
ACTIVIDAD;2025-11-06 11:57:23;Accion: Clic_Ad_Instagram, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2025-10-09 06:08:11;Accion: Interaccion_Post, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2025-12-15 06:56:54;Lat: 38.4009, Lon: 0.9405;BAJO;2
ACTIVIDAD;2025-12-26 10:27:11;Accion: Visualizacion_Historia, Objetivo: Video_Corto;BAJO;2
UBICACION;2026-01-12 16:58:20;Lat: 41.0702, Lon: 2.8813;MEDIO;2
ACTIVIDAD;2026-03-29 20:26:20;Accion: Clic_Ad_Instagram, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2026-02-01 08:59:51;Accion: Clic_Ad_Instagram, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2025-10-17 14:32:52;Accion: Mensaje_WhatsApp, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-09-05 23:45:11;Lat: 42.7275, Lon: -7.2415;BAJO;2
UBICACION;2026-03-26 15:56:23;Lat: 42.2139, Lon: -4.2528;MEDIO;2
ACTIVIDAD;2025-05-30 07:22:44;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;ALTO;2
ACTIVIDAD;2025-07-14 02:38:53;Accion: Visualizacion_Reel, Objetivo: Historia_24h;BAJO;2
ACTIVIDAD;2025-08-15 01:10:58;Accion: Lectura_Mensaje, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-07-25 14:46:09;Accion: Interaccion_Post, Objetivo: Perfil_Contacto;MEDIO;2
ACTIVIDAD;2025-12-13 11:40:10;Accion: Reconocimiento_Facial, Objetivo: Video_Corto;MEDIO;2
UBICACION;2025-06-29 21:58:28;Lat: 41.6001, Lon: 2.9341;ALTO;2
ACTIVIDAD;2025-09-29 09:36:18;Accion: Interaccion_Post, Objetivo: Metadatos_Chat;MEDIO;2
UBICACION;2026-04-22 09:08:06;Lat: 39.2432, Lon: -3.5357;BAJO;2
UBICACION;2025-10-26 10:09:47;Lat: 36.8918, Lon: -8.0844;MEDIO;2
UBICACION;2025-09-05 04:21:01;Lat: 41.7774, Lon: -6.1072;MEDIO;2
ACTIVIDAD;2025-10-05 17:12:14;Accion: Rastreo_Pixel, Objetivo: Anuncio_Personalizado;ALTO;2
UBICACION;2025-08-10 14:44:36;Lat: 38.5082, Lon: -5.5873;BAJO;2
UBICACION;2025-09-27 23:07:23;Lat: 41.1080, Lon: 1.1582;ALTO;2
UBICACION;2026-03-27 05:55:00;Lat: 39.0215, Lon: -6.0655;MEDIO;2
ACTIVIDAD;2026-03-20 05:30:42;Accion: Lectura_Mensaje, Objetivo: Rostro_Etiquetado;BAJO;2
UBICACION;2026-05-01 03:13:04;Lat: 42.4457, Lon: 1.5345;ALTO;2
UBICACION;2025-11-16 07:34:13;Lat: 37.7022, Lon: 0.9544;ALTO;2
UBICACION;2025-07-25 10:16:59;Lat: 41.1528, Lon: 2.2505;ALTO;2
UBICACION;2025-08-29 19:25:31;Lat: 37.7049, Lon: 2.2077;ALTO;2
UBICACION;2025-10-24 16:24:49;Lat: 42.6038, Lon: 1.5028;ALTO;2
UBICACION;2025-09-20 20:30:57;Lat: 42.7095, Lon: -4.7382;ALTO;2
UBICACION;2025-12-24 18:43:20;Lat: 37.8734, Lon: -5.9957;MEDIO;2
UBICACION;2025-12-16 09:16:40;Lat: 38.6361, Lon: -8.3875;MEDIO;2
ACTIVIDAD;2025-06-15 11:30:32;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;ALTO;2
UBICACION;2025-08-28 13:34:27;Lat: 42.5652, Lon: -8.6178;MEDIO;2
UBICACION;2025-12-17 18:40:21;Lat: 41.1122, Lon: 2.2621;ALTO;2
UBICACION;2025-12-16 14:57:18;Lat: 37.9234, Lon: -8.7076;BAJO;2
UBICACION;2026-01-31 18:32:28;Lat: 38.7658, Lon: -6.5500;BAJO;2
ACTIVIDAD;2025-09-03 02:44:15;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;MEDIO;2
ACTIVIDAD;2025-10-29 18:50:04;Accion: Interaccion_Post, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2026-02-16 06:03:00;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;MEDIO;2
ACTIVIDAD;2026-01-07 13:59:20;Accion: Visualizacion_Historia, Objetivo: Post_Politico;MEDIO;2
ACTIVIDAD;2025-11-16 11:32:00;Accion: Visualizacion_Reel, Objetivo: Carrito_Web_Terceros;ALTO;2
ACTIVIDAD;2026-04-13 09:03:25;Accion: Visualizacion_Reel, Objetivo: Historia_24h;BAJO;2
UBICACION;2026-01-29 15:30:36;Lat: 42.6836, Lon: -4.7729;BAJO;2
UBICACION;2026-01-21 00:42:47;Lat: 39.9656, Lon: 2.9191;MEDIO;2
UBICACION;2025-10-23 04:27:54;Lat: 36.3732, Lon: -6.4175;ALTO;2
UBICACION;2026-02-04 02:08:43;Lat: 36.4046, Lon: -3.4293;BAJO;2
ACTIVIDAD;2025-09-11 14:42:21;Accion: Clic_Ad_Instagram, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-09-08 14:56:37;Accion: Lectura_Mensaje, Objetivo: Post_Politico;ALTO;2
ACTIVIDAD;2025-12-04 16:26:48;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;ALTO;2
ACTIVIDAD;2026-03-05 16:06:07;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2025-12-07 09:01:21;Lat: 37.1693, Lon: 2.6345;BAJO;2
ACTIVIDAD;2025-07-06 17:37:29;Accion: Visualizacion_Historia, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2025-07-17 10:07:00;Accion: Rastreo_Pixel, Objetivo: Carrito_Web_Terceros;ALTO;2
UBICACION;2026-01-31 01:30:16;Lat: 40.5795, Lon: -5.2416;BAJO;2
ACTIVIDAD;2025-11-22 14:47:49;Accion: Rastreo_Pixel, Objetivo: Historia_24h;BAJO;2
UBICACION;2025-10-20 17:56:09;Lat: 41.9279, Lon: -7.9604;MEDIO;2
ACTIVIDAD;2026-01-16 09:01:45;Accion: Scroll_Infinito, Objetivo: Rostro_Etiquetado;MEDIO;2
ACTIVIDAD;2026-01-24 08:48:12;Accion: Reconocimiento_Facial, Objetivo: Perfil_Contacto;MEDIO;2
UBICACION;2026-03-06 02:19:05;Lat: 38.3983, Lon: -1.8743;BAJO;2
UBICACION;2025-09-19 13:05:26;Lat: 41.6558, Lon: 1.8037;BAJO;2
UBICACION;2025-05-23 10:34:31;Lat: 41.3634, Lon: -3.6203;MEDIO;2
ACTIVIDAD;2026-03-29 14:12:31;Accion: Interaccion_Post, Objetivo: Post_Politico;BAJO;2
UBICACION;2025-12-31 20:18:37;Lat: 39.6970, Lon: -4.4414;BAJO;2
ACTIVIDAD;2025-11-27 15:19:00;Accion: Visualizacion_Reel, Objetivo: Post_Politico;MEDIO;2
UBICACION;2025-12-15 15:52:40;Lat: 37.0340, Lon: -7.1444;ALTO;2
ACTIVIDAD;2025-07-14 08:40:02;Accion: Scroll_Infinito, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-07-12 13:55:58;Accion: Lectura_Mensaje, Objetivo: Tiempo_Pantalla;BAJO;2
UBICACION;2026-02-23 19:11:41;Lat: 42.7864, Lon: -3.1995;MEDIO;2
ACTIVIDAD;2025-05-18 21:33:08;Accion: Visualizacion_Historia, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2025-09-29 00:35:30;Lat: 37.4353, Lon: -5.8338;BAJO;2
ACTIVIDAD;2025-06-08 09:05:26;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;BAJO;2
ACTIVIDAD;2025-12-18 06:15:58;Accion: Interaccion_Post, Objetivo: Historia_24h;ALTO;2
ACTIVIDAD;2026-03-05 16:56:04;Accion: Visualizacion_Reel, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2026-03-19 22:13:08;Accion: Scroll_Infinito, Objetivo: Carrito_Web_Terceros;ALTO;2
ACTIVIDAD;2025-05-27 04:54:05;Accion: Rastreo_Pixel, Objetivo: Metadatos_Chat;BAJO;2
ACTIVIDAD;2025-10-07 22:28:33;Accion: Rastreo_Pixel, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2026-04-07 11:54:50;Lat: 41.6505, Lon: -6.3775;MEDIO;2
ACTIVIDAD;2025-11-13 19:47:22;Accion: Mensaje_WhatsApp, Objetivo: Tiempo_Pantalla;MEDIO;2
ACTIVIDAD;2025-09-05 02:17:43;Accion: Scroll_Infinito, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-07-23 09:26:44;Accion: Mensaje_WhatsApp, Objetivo: Metadatos_Chat;ALTO;2
ACTIVIDAD;2025-09-24 02:22:37;Accion: Visualizacion_Reel, Objetivo: Metadatos_Chat;ALTO;2
UBICACION;2026-03-11 19:17:56;Lat: 41.6751, Lon: -8.5523;BAJO;2
ACTIVIDAD;2026-03-30 03:55:52;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;BAJO;2
ACTIVIDAD;2025-05-31 18:58:12;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;BAJO;2
UBICACION;2025-06-18 13:12:51;Lat: 41.3147, Lon: -8.0402;MEDIO;2
UBICACION;2025-10-21 04:37:19;Lat: 38.8031, Lon: -5.1032;ALTO;2
ACTIVIDAD;2026-04-07 19:28:14;Accion: Reconocimiento_Facial, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2025-12-09 15:30:05;Accion: Scroll_Infinito, Objetivo: Post_Politico;ALTO;2
ACTIVIDAD;2025-05-25 22:51:59;Accion: Mensaje_WhatsApp, Objetivo: Rostro_Etiquetado;ALTO;2
UBICACION;2025-05-24 02:20:53;Lat: 39.6158, Lon: -0.0964;MEDIO;2
ACTIVIDAD;2025-08-20 11:09:12;Accion: Clic_Ad_Instagram, Objetivo: Video_Corto;MEDIO;2
UBICACION;2026-04-17 10:57:16;Lat: 39.2635, Lon: -2.3584;ALTO;2
UBICACION;2025-05-22 09:16:30;Lat: 36.5157, Lon: -5.0533;BAJO;2
ACTIVIDAD;2025-12-31 20:50:22;Accion: Lectura_Mensaje, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2025-09-12 10:02:27;Accion: Visualizacion_Reel, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2025-11-17 15:25:33;Lat: 39.9620, Lon: -3.0152;ALTO;2
UBICACION;2025-12-06 06:30:17;Lat: 42.2126, Lon: -3.7445;ALTO;2
ACTIVIDAD;2025-06-22 02:47:56;Accion: Visualizacion_Historia, Objetivo: Metadatos_Chat;ALTO;2
UBICACION;2025-06-06 14:28:26;Lat: 38.4246, Lon: -5.0663;MEDIO;2
UBICACION;2026-03-24 06:28:31;Lat: 37.4091, Lon: -5.5308;ALTO;2
ACTIVIDAD;2025-10-29 07:03:10;Accion: Visualizacion_Reel, Objetivo: Historia_24h;ALTO;2
UBICACION;2025-09-20 16:26:40;Lat: 39.9613, Lon: -8.8963;BAJO;2
ACTIVIDAD;2026-04-04 11:18:33;Accion: Reconocimiento_Facial, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2026-04-01 15:54:05;Accion: Visualizacion_Historia, Objetivo: Historia_24h;ALTO;2
UBICACION;2025-12-15 05:25:23;Lat: 38.5781, Lon: -4.9730;ALTO;2
ACTIVIDAD;2026-01-23 20:54:36;Accion: Visualizacion_Reel, Objetivo: Post_Politico;ALTO;2
UBICACION;2025-05-25 17:05:24;Lat: 36.3652, Lon: 0.5961;BAJO;2
UBICACION;2025-05-28 05:02:25;Lat: 38.8312, Lon: -6.7379;BAJO;2
UBICACION;2025-05-27 18:55:14;Lat: 42.2750, Lon: 0.8229;BAJO;2
UBICACION;2025-07-17 18:19:02;Lat: 38.2314, Lon: -3.4813;MEDIO;2
ACTIVIDAD;2025-06-20 09:48:38;Accion: Scroll_Infinito, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-06-25 10:33:32;Accion: Scroll_Infinito, Objetivo: Rostro_Etiquetado;ALTO;2
ACTIVIDAD;2026-03-12 04:41:59;Accion: Reconocimiento_Facial, Objetivo: Tiempo_Pantalla;MEDIO;2
UBICACION;2025-06-01 11:48:59;Lat: 41.1483, Lon: 1.7154;MEDIO;2
UBICACION;2025-08-28 17:28:25;Lat: 37.2712, Lon: -4.4490;MEDIO;2
UBICACION;2026-01-21 03:42:20;Lat: 39.1926, Lon: -2.8421;ALTO;2
ACTIVIDAD;2025-08-15 15:30:05;Accion: Rastreo_Pixel, Objetivo: Video_Corto;MEDIO;2
UBICACION;2026-02-04 05:23:48;Lat: 41.0673, Lon: -1.5010;BAJO;2
ACTIVIDAD;2025-10-20 23:01:39;Accion: Lectura_Mensaje, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-06-09 03:38:27;Accion: Lectura_Mensaje, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-08-05 02:51:33;Accion: Scroll_Infinito, Objetivo: Historia_24h;ALTO;2
ACTIVIDAD;2025-06-29 11:07:03;Accion: Interaccion_Post, Objetivo: Carrito_Web_Terceros;ALTO;2
UBICACION;2026-05-08 07:40:22;Lat: 40.4429, Lon: -5.1263;ALTO;2
ACTIVIDAD;2025-06-28 19:22:34;Accion: Visualizacion_Reel, Objetivo: Video_Corto;MEDIO;2
ACTIVIDAD;2026-04-30 22:40:42;Accion: Reconocimiento_Facial, Objetivo: Video_Corto;ALTO;2
ACTIVIDAD;2025-06-16 19:40:53;Accion: Rastreo_Pixel, Objetivo: Carrito_Web_Terceros;MEDIO;2
UBICACION;2025-06-10 14:29:18;Lat: 36.7221, Lon: 0.6691;BAJO;2
UBICACION;2026-02-08 00:40:22;Lat: 42.7832, Lon: -0.4653;ALTO;2
UBICACION;2026-02-02 07:55:15;Lat: 40.7196, Lon: -2.8835;MEDIO;2
UBICACION;2025-06-13 23:41:40;Lat: 39.0776, Lon: -6.6993;MEDIO;2
UBICACION;2025-08-12 10:26:52;Lat: 41.0508, Lon: -2.9314;MEDIO;2
ACTIVIDAD;2025-07-27 23:54:52;Accion: Visualizacion_Reel, Objetivo: Historia_24h;BAJO;2
UBICACION;2026-04-22 07:15:57;Lat: 37.9442, Lon: -0.5159;BAJO;2
ACTIVIDAD;2025-12-11 09:15:08;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;ALTO;2
ACTIVIDAD;2025-07-08 10:09:10;Accion: Interaccion_Post, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-07-06 10:08:08;Accion: Lectura_Mensaje, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2025-12-16 06:31:28;Lat: 37.5737, Lon: -6.1720;MEDIO;2
ACTIVIDAD;2025-09-01 10:25:23;Accion: Visualizacion_Reel, Objetivo: Post_Politico;BAJO;2
ACTIVIDAD;2025-10-30 07:44:36;Accion: Clic_Ad_Instagram, Objetivo: Rostro_Etiquetado;ALTO;2
ACTIVIDAD;2025-07-12 07:16:45;Accion: Reconocimiento_Facial, Objetivo: Tiempo_Pantalla;MEDIO;2
ACTIVIDAD;2025-09-02 14:26:59;Accion: Clic_Ad_Instagram, Objetivo: Post_Politico;MEDIO;2
ACTIVIDAD;2025-11-03 13:11:16;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2026-04-02 04:03:09;Lat: 41.5518, Lon: -5.4292;MEDIO;2
UBICACION;2026-03-07 14:55:15;Lat: 42.3476, Lon: -8.9236;MEDIO;2
ACTIVIDAD;2025-08-04 09:19:40;Accion: Clic_Ad_Instagram, Objetivo: Video_Corto;MEDIO;2
UBICACION;2025-11-25 06:18:23;Lat: 40.8515, Lon: -7.0198;ALTO;2
UBICACION;2026-04-14 06:03:17;Lat: 39.6819, Lon: -0.3445;MEDIO;2
ACTIVIDAD;2025-09-18 18:28:55;Accion: Visualizacion_Reel, Objetivo: Video_Corto;BAJO;2
UBICACION;2025-08-06 04:11:41;Lat: 38.1623, Lon: -3.8016;MEDIO;2
UBICACION;2026-05-14 04:20:49;Lat: 40.4168, Lon: -4.7522;ALTO;2
ACTIVIDAD;2025-09-29 09:35:13;Accion: Interaccion_Post, Objetivo: Metadatos_Chat;BAJO;2
ACTIVIDAD;2025-10-16 20:34:58;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;MEDIO;2
ACTIVIDAD;2025-09-28 01:06:32;Accion: Visualizacion_Historia, Objetivo: Perfil_Contacto;ALTO;2
ACTIVIDAD;2026-01-28 22:33:40;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;BAJO;2
UBICACION;2026-03-21 01:01:30;Lat: 37.4109, Lon: -4.6065;ALTO;2
ACTIVIDAD;2025-05-25 15:44:53;Accion: Clic_Ad_Instagram, Objetivo: Rostro_Etiquetado;BAJO;2
UBICACION;2026-02-26 22:26:48;Lat: 42.1766, Lon: -5.9062;MEDIO;2
UBICACION;2025-08-09 01:42:54;Lat: 37.7206, Lon: 2.7525;ALTO;2
UBICACION;2025-09-12 09:08:46;Lat: 36.5467, Lon: -0.6196;ALTO;2
ACTIVIDAD;2025-08-08 05:45:47;Accion: Visualizacion_Historia, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2025-10-25 13:30:49;Accion: Reconocimiento_Facial, Objetivo: Video_Corto;ALTO;2
ACTIVIDAD;2025-07-30 14:35:30;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;ALTO;2
UBICACION;2025-06-17 21:43:40;Lat: 40.9770, Lon: -3.5847;MEDIO;2
ACTIVIDAD;2025-09-20 19:10:11;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;MEDIO;2
ACTIVIDAD;2026-05-11 13:20:20;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;BAJO;2
UBICACION;2025-06-26 20:52:01;Lat: 42.4138, Lon: 2.5528;ALTO;2
UBICACION;2025-07-18 03:56:42;Lat: 37.8734, Lon: -7.0220;ALTO;2
ACTIVIDAD;2025-06-22 06:56:22;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;ALTO;2
ACTIVIDAD;2025-08-17 23:02:06;Accion: Visualizacion_Historia, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-11-03 15:09:01;Accion: Reconocimiento_Facial, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-07-31 20:23:08;Lat: 36.9805, Lon: -7.7931;MEDIO;2
UBICACION;2025-12-01 23:01:00;Lat: 41.9517, Lon: -4.8891;ALTO;2
UBICACION;2025-10-31 01:10:14;Lat: 40.8066, Lon: -4.8649;ALTO;2
UBICACION;2025-11-14 19:22:49;Lat: 41.1646, Lon: 2.9801;ALTO;2
UBICACION;2025-11-18 20:05:55;Lat: 37.6827, Lon: -3.7086;BAJO;2
UBICACION;2026-05-09 08:22:35;Lat: 36.8903, Lon: -8.2881;ALTO;2
ACTIVIDAD;2025-12-19 13:50:36;Accion: Visualizacion_Historia, Objetivo: Historia_24h;MEDIO;2
ACTIVIDAD;2026-04-25 06:51:28;Accion: Scroll_Infinito, Objetivo: Rostro_Etiquetado;MEDIO;2
ACTIVIDAD;2025-11-08 02:41:59;Accion: Interaccion_Post, Objetivo: Tiempo_Pantalla;ALTO;2
UBICACION;2026-01-31 20:26:50;Lat: 41.4895, Lon: 0.5318;ALTO;2
ACTIVIDAD;2025-06-03 21:53:02;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;MEDIO;2
UBICACION;2025-08-11 11:36:48;Lat: 39.8296, Lon: -6.4123;ALTO;2
ACTIVIDAD;2025-08-29 14:26:07;Accion: Scroll_Infinito, Objetivo: Tiempo_Pantalla;MEDIO;2
UBICACION;2025-12-23 16:50:03;Lat: 40.8374, Lon: 1.9059;MEDIO;2
ACTIVIDAD;2026-03-04 02:38:10;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-08-14 02:55:52;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2026-03-08 11:39:05;Lat: 41.4276, Lon: 1.1132;BAJO;2
ACTIVIDAD;2026-04-15 17:20:24;Accion: Lectura_Mensaje, Objetivo: Video_Corto;BAJO;2
UBICACION;2025-12-22 19:58:30;Lat: 40.9969, Lon: 1.0943;ALTO;2
ACTIVIDAD;2026-02-01 16:27:45;Accion: Rastreo_Pixel, Objetivo: Post_Politico;ALTO;2
UBICACION;2026-03-17 05:05:56;Lat: 37.0125, Lon: -4.5419;BAJO;2
UBICACION;2026-03-23 16:00:01;Lat: 37.4809, Lon: -1.3722;ALTO;2
UBICACION;2025-12-01 22:19:59;Lat: 41.6893, Lon: -6.4803;ALTO;2
UBICACION;2025-08-14 19:51:45;Lat: 42.7167, Lon: 2.3466;ALTO;2
UBICACION;2025-09-30 18:52:54;Lat: 38.5918, Lon: -6.5748;ALTO;2
UBICACION;2025-09-18 03:02:19;Lat: 36.9728, Lon: 0.4204;MEDIO;2
UBICACION;2026-04-26 02:42:10;Lat: 40.2706, Lon: -7.3511;ALTO;2
UBICACION;2026-05-15 07:13:14;Lat: 40.5370, Lon: 1.5679;BAJO;2
UBICACION;2025-10-20 03:04:04;Lat: 37.7222, Lon: -8.9438;BAJO;2
UBICACION;2025-11-05 16:12:03;Lat: 42.1239, Lon: -3.5089;ALTO;2
ACTIVIDAD;2026-04-30 05:41:10;Accion: Scroll_Infinito, Objetivo: Video_Corto;BAJO;2
